user|time|tweet|latitude|longitude
carlosemanuelce|Sun Mar 15 13:21:14 +0000 2015|"RT @frulanis: #ImaginaSeADilma q perdesse e no aceitasse e convocasse protestos pro ""imptima"" do playboy do Leblon?CERTEZA o mundo cairia"||
dlstesta|Sun Mar 15 13:21:13 +0000 2015|"RT @reaconaria: Chamou ateno uma fala da Cristina Lobo na GloboNews ""Vamos ver se os protestos de hoje sero pacficos como o de sexta"""||
fernandoavp|Sun Mar 15 13:21:13 +0000 2015|RT @HPozzuto: De nada adiantaro panelaos, twittaos, passeatas e protestos se no fizermos a #ReformaPoltica #MenosOdioMaisDemocracia  ||
lauracos_|Sun Mar 15 13:21:13 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
porr4lexia|Sun Mar 15 13:21:12 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
Hmfederich|Sun Mar 15 13:21:11 +0000 2015|os protestos j comearam ||
dudacantuaria|Sun Mar 15 13:21:07 +0000 2015|RT @JornalOGlobo: TEMPO REAL: Siga os protestos pelo pas e no exterior. http://t.co/hHvCiEYyBc http://t.co/LaLkRIDkTH||
florsete|Sun Mar 15 13:21:07 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
TheCeteraGaming|Sun Mar 15 13:21:06 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
analaura_sa|Sun Mar 15 13:21:05 +0000 2015|RT @webdeusa: esses protestos vo adiantar tanto quanto os de 2013||
leleticiando|Sun Mar 15 13:21:04 +0000 2015|Em 2013 as estatsticas da PM no valiam nada, agora nos protestos da CUT elas so reais. Vai entender esses oportunistas n?||
Moacyrodrigues|Sun Mar 15 13:21:04 +0000 2015|RT @otaviorgs: Assistir a Cristiana Lobo falando dos protestos  pior que ver o Galvo Bueno babujando a F1.||
Pireko737|Sun Mar 15 13:21:03 +0000 2015|RT @GeizeStella: #VemPraRua15deMaro @JornalOGlobo: TEMPO REAL: Siga os protestos pelo pas e no exterior. http://t.co/XeyfdPY2Vy http://t||
liveshran|Sun Mar 15 13:20:59 +0000 2015|olha os protestos||
carbonierim|Sun Mar 15 13:20:59 +0000 2015|Vocs lembram da Globo repudiando os protestos de Junho de 2013?||
amarlua|Sun Mar 15 13:20:59 +0000 2015|RT @HPozzuto: De nada adiantaro panelaos, twittaos, passeatas e protestos se no fizermos a #ReformaPoltica #MenosOdioMaisDemocracia  ||
minedeandrade|Sun Mar 15 13:20:58 +0000 2015|as caractersticas desses protestos explicam muita coisa: 1- a grande maioria  de meia idade 2- todo mundo de verde e amarelo||
Zalache|Sun Mar 15 13:20:58 +0000 2015|RT @Estadao: Dilma  alvo de protestos em meio a onda de pessimismo com futuro da economia http://t.co/dCXuXV4lU1 http://t.co/23FBwXYTa8||
MillaOhlin|Sun Mar 15 13:20:56 +0000 2015|RT @Vezon_: Status: acordando e j rindo dos protestos http://t.co/rOq74PmTzF||
SoaresEvelynp|Sun Mar 15 13:20:55 +0000 2015|RT @JornalOGlobo: TEMPO REAL: Siga os protestos pelo pas e no exterior. http://t.co/hHvCiEYyBc http://t.co/LaLkRIDkTH||
fernandostern|Sun Mar 15 13:20:54 +0000 2015|RT @ivanmoraesfilho: Se os protestos q os movimentos sociais fazem tivessem 20% da cobertura que a mdia tradicional est dando aos de hoje||
ju_fabio|Sun Mar 15 13:20:53 +0000 2015|@jc_pe  isso air, quem no aceita os protestos,  co-participante da corrupo.||
felipesslima|Sun Mar 15 13:20:53 +0000 2015|RT @PedroShinomori: Gente j comeou os protestos aqui na praa da republica em Belm http://t.co/Uck1QFvHoY||
chicogregorio|Sun Mar 15 13:20:53 +0000 2015|RT @nadirprado: Veja o que a Globo est fazendo para atrair mais gente nos protestos contra a presidente Dilma e... http://t.co/B0Uv717rEd||
Renato_SVP|Sun Mar 15 13:20:52 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
_laarimarttins|Sun Mar 15 13:20:52 +0000 2015|RT @webdeusa: esses protestos vo adiantar tanto quanto os de 2013||
AngeloRomanoPan|Sun Mar 15 13:20:49 +0000 2015|RT @cabral7cabral: Chegando nos protestos pra combater  a #Corrupo..ele e #assessora...kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk http://t.c||
hebert_campos|Sun Mar 15 13:20:49 +0000 2015|Brasileiros folies sempre procuram um pretexto pra fazer carnaval. Besteira essas manifestaes e protestos #Brazil|-7.219663|-35.8804546
ccaperes|Sun Mar 15 13:20:49 +0000 2015|RT @Pequenoprinceso: eu ja vi protestos em 2013 hein e a nica coisa que mudou foi que a Dilma foi reeleita||
epmachado|Sun Mar 15 13:20:49 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
_SrtaLovegood_|Sun Mar 15 13:20:48 +0000 2015|RT @webdeusa: esses protestos vo adiantar tanto quanto os de 2013||
Moacyrodrigues|Sun Mar 15 13:20:48 +0000 2015|RT @DiarioPE: Boa Viagem recebe protestos contra Dilma neste domingo http://t.co/okGOS3dxQy http://t.co/9Ikbji6owM||
MagriYoga|Sun Mar 15 13:20:47 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
marlongccampos|Sun Mar 15 13:20:46 +0000 2015|RT @reaconaria: Ser que tem algum plano de BlackBlocs e demais braos armados do PT para irem aos protestos e causar arruaa?  bom estarm||
_thaaymonteiro|Sun Mar 15 13:20:44 +0000 2015|Krlh veey , protestos tao locos ||
MunetikaNelma|Sun Mar 15 13:20:44 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
ccarlos609|Sun Mar 15 13:20:43 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
memory_dump|Sun Mar 15 13:20:43 +0000 2015|hahaha a cobertura da globo tem at planto interrompendo o esporte espetacular pra falar dos protestos||
gilsonbem|Sun Mar 15 13:20:43 +0000 2015|Siga, em tempo real, os protestos em Braslia - Economia - Correio Braziliense http://t.co/2Cx0MqXdnJ||
cobalto|Sun Mar 15 13:20:42 +0000 2015|RT @reaconaria: Ser que tem algum plano de BlackBlocs e demais braos armados do PT para irem aos protestos e causar arruaa?  bom estarm||
HPozzuto|Sun Mar 15 13:20:42 +0000 2015|De nada adiantaro panelaos, twittaos, passeatas e protestos se no fizermos a #ReformaPoltica #MenosOdioMaisDemocracia  #GloboGolpista||
Tenha_do_de_nos|Sun Mar 15 13:20:42 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
4rm4ndoC4rv4lho|Sun Mar 15 13:20:31 +0000 2015|@radaronline As cores q usamos em protestos so... http://t.co/p7NXpkGOMp||
22isolado22doi1|Sun Mar 15 13:20:31 +0000 2015|RT @JornalOGlobo: TEMPO REAL: Siga os protestos pelo pas e no exterior. http://t.co/hHvCiEYyBc http://t.co/LaLkRIDkTH||
tarcisioaraujo7|Sun Mar 15 13:20:30 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
quem_liga|Sun Mar 15 13:20:30 +0000 2015|RT @Growdasky: Sobre os protestos de hoje, s queria lembrar que... http://t.co/kG8keW4Rb8||
Pequenoprinceso|Sun Mar 15 13:20:30 +0000 2015|eu ja vi protestos em 2013 hein e a nica coisa que mudou foi que a Dilma foi reeleita|-1.43409333|-48.47205779
nozainn|Sun Mar 15 13:20:29 +0000 2015|gosto assim, desses protestos||
johnbatysta|Sun Mar 15 13:20:29 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
Mariana70154185|Sun Mar 15 13:20:29 +0000 2015|Hj t estranho d sair p rua,tem aqueles protestos e p||
josetomazfilho|Sun Mar 15 13:20:28 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
jorgeclesio|Sun Mar 15 13:20:28 +0000 2015|Vendo pelos noticirios, os #Protestos de hoje esto pelo menos Verde e Amarelo ao em vez de vermelho. O objetivo... http://t.co/84sGsffgSl||
_layzacalado|Sun Mar 15 13:20:28 +0000 2015|"RT @Luizmelo50: ""@BetoCosta__: OLHA O ERON Figura conhecida em protestos no RJ,Batman participa do ato d Copacabana #imaginaseadilma http:/"||
alexsandraponce|Sun Mar 15 13:20:27 +0000 2015|RT @ivanmoraesfilho: O contedo (sic) dos protestos deixa clara a falta que faz a disciplina de OSPB no ensino bsico. Ningum sabe como o ||
inezboldrin|Sun Mar 15 13:20:27 +0000 2015|Poucas pessoas p esses protestos ai||
felipe_autran|Sun Mar 15 13:20:25 +0000 2015|"@reaconaria Governo batendo muito nessa tecla de ""protestos pacficos"". Estranho..."||
reaconaria|Sun Mar 15 13:20:25 +0000 2015|Ser que tem algum plano de BlackBlocs e demais braos armados do PT para irem aos protestos e causar arruaa?  bom estarmos atentos||
joyfullifenow|Sun Mar 15 13:20:25 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
cobalto|Sun Mar 15 13:20:24 +0000 2015|"RT @reaconaria: Chamou ateno uma fala da Cristina Lobo na GloboNews ""Vamos ver se os protestos de hoje sero pacficos como o de sexta"""||
JonatasCarlo|Sun Mar 15 13:20:24 +0000 2015|@venancioveber Quem sabe uma venda de coxinha nos protestos ...||
arthurwpessoa|Sun Mar 15 13:20:24 +0000 2015|Os protestos fazem parte do processo democrtico, como j diria a presente.||
TiengoBrenda|Sun Mar 15 13:20:23 +0000 2015|RT @tribunademinas: Protestos dividem parlamentares de JF. Margarida Salomo e Wadson Ribeiro veem ato como golpista; para Marcus... http:/||
PaolaLaredo|Sun Mar 15 13:20:22 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
srlsan|Sun Mar 15 13:20:21 +0000 2015|"RT @frulanis: #ImaginaSeADilma q perdesse e no aceitasse e convocasse protestos pro ""imptima"" do playboy do Leblon?CERTEZA o mundo cairia"||
doughz_|Sun Mar 15 13:20:21 +0000 2015|Gente algum me explica esses protestos||
higor_william|Sun Mar 15 13:20:19 +0000 2015|@igortxra Eu ia pros protestos , parei porque eu via que ali a minoria queria mesmo mudana||
paulo310849|Sun Mar 15 13:20:19 +0000 2015|RT @UOL: Siga ao vivo as manifestaes; vrias cidades tm atos marcados http://t.co/LSBrOmSbGd @UOL||
NethoSchultz|Sun Mar 15 13:20:19 +0000 2015|Que a minha TL hoje no fale de protestos, AMM ||
riliafreire|Sun Mar 15 13:20:18 +0000 2015|RT @Growdasky: Sobre os protestos de hoje, s queria lembrar que... http://t.co/kG8keW4Rb8||
Rogeriochavees|Sun Mar 15 13:20:18 +0000 2015|Minha opinio sobre os protestos nesse domingo:Quando a cabea no pensa na urna, o corpo protesta na rua.||
chaodestrelas|Sun Mar 15 13:20:17 +0000 2015|@JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/jknyP9z57R http://t.co/TN5y7F2hGZ||
somar61|Sun Mar 15 13:20:16 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
renataferonatto|Sun Mar 15 13:20:16 +0000 2015|"RT @reaconaria: Chamou ateno uma fala da Cristina Lobo na GloboNews ""Vamos ver se os protestos de hoje sero pacficos como o de sexta"""||
igor_plata|Sun Mar 15 13:20:15 +0000 2015|RT @g1: TEMPO REAL: Acompanhe os protestos deste domingo contra o governo http://t.co/XvddgTw48w #G1 http://t.co/XPSTAJ9WlZ||
IntheLaw_|Sun Mar 15 13:20:14 +0000 2015|RT @congemfoco: Protestos pr- impeachment de Dilma mobilizam pas http://t.co/r93cuxZrAN http://t.co/hyR1zAZw3h||
anathaismatos|Sun Mar 15 13:20:12 +0000 2015|RT @Vezon_: Status: acordando e j rindo dos protestos http://t.co/rOq74PmTzF||
dielass|Sun Mar 15 13:20:12 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
eguanaoluh|Sun Mar 15 13:20:12 +0000 2015|RT @PedroShinomori: Gente j comeou os protestos aqui na praa da republica em Belm http://t.co/Uck1QFvHoY||
GABRlELPINHEIRO|Sun Mar 15 13:20:12 +0000 2015|"RT @reaconaria: Chamou ateno uma fala da Cristina Lobo na GloboNews ""Vamos ver se os protestos de hoje sero pacficos como o de sexta"""||
victormpgs|Sun Mar 15 13:20:11 +0000 2015|RT @r0cc0: Segundo a CUT no tem ningum nos protestos||
falecomaemy|Sun Mar 15 13:20:11 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
tcmedeiros|Sun Mar 15 13:20:10 +0000 2015|RT @ceticismo: Dilma vendo os noticirios sobre os protestoshttp://t.co/lLX6BwILtI||
woaandrade|Sun Mar 15 13:20:10 +0000 2015|RT @g1: TEMPO REAL: Acompanhe os protestos deste domingo contra o governo http://t.co/XvddgTw48w #G1 http://t.co/XPSTAJ9WlZ||
Alexpeixecampos|Sun Mar 15 13:20:10 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
duda_bowman|Sun Mar 15 13:20:09 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
DgoDebora|Sun Mar 15 13:20:08 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
RodrigoLeao|Sun Mar 15 13:20:07 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
Cristofer_D_M|Sun Mar 15 13:20:05 +0000 2015|Agora vai ser tudo protestos na TV !||
GABRlELPINHEIRO|Sun Mar 15 13:20:04 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
marcokuth|Sun Mar 15 13:20:03 +0000 2015|Nos protestos contra a corrupo  obvio que vai ter algum pedindo a legalizao da maconha||
tribunademinas|Sun Mar 15 13:20:01 +0000 2015|Protestos dividem parlamentares de JF. Margarida Salomo e Wadson Ribeiro veem ato como golpista; para Marcus... http://t.co/Li53MO4g2K||
adaocand|Sun Mar 15 13:20:01 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
Pequenoprinceso|Sun Mar 15 13:20:00 +0000 2015|RT @webdeusa: esses protestos vo adiantar tanto quanto os de 2013||
marcelodhs|Sun Mar 15 13:20:00 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
CarnevalheEdu|Sun Mar 15 13:20:00 +0000 2015|RT @ChiquinhoPT: Jornal Russo diz que EUA est por trs dos protestos pelo impeachmant: http://t.co/lIYorPWGlU||
moraisfrancisco|Sun Mar 15 13:19:58 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
falecomdiogo|Sun Mar 15 13:19:57 +0000 2015|RT @ivanmoraesfilho: Se os protestos q os movimentos sociais fazem tivessem 20% da cobertura que a mdia tradicional est dando aos de hoje||
VzlActivaYa|Sun Mar 15 13:19:56 +0000 2015|RT @JornalOGlobo: TEMPO REAL: Siga os protestos pelo pas e no exterior. http://t.co/hHvCiEYyBc http://t.co/LaLkRIDkTH||
GisaMonaco|Sun Mar 15 13:19:56 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
lucas1931|Sun Mar 15 13:19:54 +0000 2015|RT @JornalOGlobo: TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
joaopaulomaia|Sun Mar 15 13:19:52 +0000 2015|RT @JornalOGlobo: Temendo protestos, Dilma cancela viagem a Belo Horizonte. http://t.co/hxiyX8wvNt http://t.co/KrYTHRfJ2f||
marianamedeirs|Sun Mar 15 13:19:48 +0000 2015|Brasil s vai mudar quando o povo colocar os protestos em prtica dentro das urnas, pra rua qualquer um vai.||
filardib|Sun Mar 15 13:19:48 +0000 2015|Agora falando srio. Coitada da galera q tem prova da OAB pra prestar hj. Dependendo do local os protestos podem atrapalhar.||
demiandiniz|Sun Mar 15 13:19:48 +0000 2015|Opa.... DERRUBARAM O SINAL DA GLOBONEWS MOSTRANDO OS PROTESTOS!!!! http://t.co/oYfCCmzBEF|-29.6859251|-51.1398147
0QueenBee0|Sun Mar 15 13:19:47 +0000 2015|RT @deiola: O que falta no Brasil  um contador oficial de participantes de protestos. Tem sempre o nmero que deus quiser||
RM_Roberta|Sun Mar 15 13:19:46 +0000 2015|RT @g1: TEMPO REAL: Acompanhe os protestos deste domingo contra o governo http://t.co/XvddgTw48w #G1 http://t.co/XPSTAJ9WlZ||
monteirinho_jc|Sun Mar 15 13:19:45 +0000 2015|RT @brunovcl_: J t rolando muita selfie a nos protestos, galera?||
stefcristoiu|Sun Mar 15 13:19:44 +0000 2015|sobre os protestos do imptima: http://t.co/DwpOCeQ9Ul||
JornalOGlobo|Sun Mar 15 13:19:43 +0000 2015|TEMPO REAL PROTESTOS: Hino Nacional e metr lotado em Braslia. http://t.co/hHvCiEYyBc http://t.co/VqwAVdId2V||
restomlinson|Sun Mar 15 13:19:43 +0000 2015|RT @sweetharrysoul: se eu fossw nesses protestos iria levr um cartaz escrit morre fela da puta||
HamisonNins|Sun Mar 15 13:19:42 +0000 2015|RT @turquim5: Jornal Russo diz que EUA est por trs dos protestos pelo impeachment. http://t.co/YU7nTndlMK Blog @MetropoleBR #GloboGolpista||
Barbara_swaan|Sun Mar 15 13:19:42 +0000 2015|esse povo se acabando nos protestos, kkkkkkkkkkkkkkkkkkkkkkk s rindo msm , unica coisa q vcs vao conseguir  fome .||
addictedtoluiz|Sun Mar 15 13:19:41 +0000 2015|Ai que sono desses protestos pedindo impeachment ||
henriquevalle|Sun Mar 15 13:19:40 +0000 2015|#Protestos #Brasil &gt;&gt;&gt;Caras-pintadas voltam as ruas do Brasil  para pedir impeachment da presidente||
nascimentoctba|Sun Mar 15 13:19:39 +0000 2015|RT @pauloquaresma2: Em Pernambuco, Boa Viagem recebe protestos contra @dilmabr neste domingo http://t.co/PJHeP8teIN  http://t.co/3wp7sE8Q5U||
fidelisceelso|Sun Mar 15 13:19:38 +0000 2015|"RT @marcus_batista: ""T criticando os protestos pelo imptima  pq apoia a corrupo. Petralha"" http://t.co/xIbsBxzJmN"||
DanRolandNow|Sun Mar 15 13:19:37 +0000 2015|Ser que vale a pena ir nesses protestos, quero dizer, no ser a mesma coisa que rolou em 2013 #protesto||
4rm4ndoC4rv4lho|Sun Mar 15 13:19:37 +0000 2015|@radaronline As cores q usamos em protestos so...||
reaconaria|Sun Mar 15 13:19:35 +0000 2015|"Chamou ateno uma fala da Cristina Lobo na GloboNews ""Vamos ver se os protestos de hoje sero pacficos como o de sexta""O que ela sabe?"||
ricmenezes59|Sun Mar 15 13:19:34 +0000 2015|RT @JornalOGlobo: TEMPO REAL: Siga os protestos pelo pas e no exterior. http://t.co/hHvCiEYyBc http://t.co/LaLkRIDkTH||
rafamterra|Sun Mar 15 13:19:33 +0000 2015|RT @BlackBlockBr: A ONU tambm critica as leis adotadas que impedem a uso de mscaras em protestos.||
janainadegraf|Sun Mar 15 13:19:32 +0000 2015|Respeito todos os protestos, do dia 13, do dia 15, mas por via das dvidas desativei minha conta do Facebook.||
ChicolangLang|Sun Mar 15 13:19:31 +0000 2015|RT @JornalOGlobo: TEMPO REAL: Siga os protestos pelo pas e no exterior. http://t.co/hHvCiEYyBc http://t.co/LaLkRIDkTH||
Quefilhodaputa|Sun Mar 15 13:19:31 +0000 2015|nem me surpreendo com esses protestos|17.426118|78.4361524
madu_goncallos|Sun Mar 15 13:19:30 +0000 2015|RT @webdeusa: esses protestos vo adiantar tanto quanto os de 2013||
DemocraciaSempr|Sun Mar 15 13:19:29 +0000 2015|"RT @frulanis: #ImaginaSeADilma q perdesse e no aceitasse e convocasse protestos pro ""imptima"" do playboy do Leblon?CERTEZA o mundo cairia"||
thaynsana|Sun Mar 15 13:19:29 +0000 2015|RT @webdeusa: esses protestos vo adiantar tanto quanto os de 2013||
hybridjesus|Sun Mar 15 13:19:29 +0000 2015|RT @henriquevalle: #Protestos  #Brasil Vrios grupos protestam contra o governo Dilma neste domingo (15) ---65 cidades tm atos marcados ht||
Tonilinhares_|Sun Mar 15 13:19:25 +0000 2015|RT @cabral7cabral: Chegando nos protestos pra combater  a #Corrupo..ele e #assessora...kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk http://t.c||
Manohc23|Sun Mar 15 13:19:25 +0000 2015|Cad os protestos?!!||
alexsandraponce|Sun Mar 15 13:19:24 +0000 2015|RT @cabral7cabral: Chegando nos protestos pra combater  a #Corrupo..ele e #assessora...kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk http://t.c||
ChicolangLang|Sun Mar 15 13:19:23 +0000 2015|RT @pauloquaresma2: Em Pernambuco, Boa Viagem recebe protestos contra @dilmabr neste domingo http://t.co/PJHeP8teIN  http://t.co/3wp7sE8Q5U||
natadeleite_|Sun Mar 15 13:19:22 +0000 2015|a hoje  o dia dos protestos n? hum||
Danymcfly|Sun Mar 15 13:19:22 +0000 2015|at que tem bastante gente em copacabana http://t.co/oXJsp9jtU5||
cursosdeidiomas|Sun Mar 15 13:19:21 +0000 2015|protestos j comearam em Braslia - DFRiots in Brazlia-DF streets... http://t.co/FnNG909u16||
dahrio|Sun Mar 15 13:19:20 +0000 2015|"RT @anisionogueira: Photo: PML: protestos de hoje merecero debocheamanh ""No existe, em nossa poca, iniciativa mais... http://t.co/eCO5"||
bornthiskaike|Sun Mar 15 13:19:19 +0000 2015|acordei cedo pra ver os protestos na tv....mentira perdi o sono mesmo morri de dor de cabea||
cassandraveras|Sun Mar 15 13:19:16 +0000 2015|"RT @frulanis: #ImaginaSeADilma q perdesse e no aceitasse e convocasse protestos pro ""imptima"" do playboy do Leblon?CERTEZA o mundo cairia"||
OsmanFAustino|Sun Mar 15 13:19:16 +0000 2015|RT @g1: TEMPO REAL: Acompanhe os protestos deste domingo contra o governo http://t.co/XvddgTw48w #G1 http://t.co/XPSTAJ9WlZ||
NewsMundiais|Sun Mar 15 13:19:16 +0000 2015|#Economia: Comeam protestos contra o governo Dilma em Braslia e no Rio de Janeiro: BRASLIA (Reuters) - Come... http://t.co/oYwXFw7Yia||
lucasstephany14|Sun Mar 15 13:19:16 +0000 2015|Comeam protestos contra o governo Dilma em Braslia e no Rio de Janeiro: BRASLIA (Reuters) - Comearam na ma... http://t.co/2ed7bv2Zm1||
dahrio|Sun Mar 15 13:19:14 +0000 2015|RT @anisionogueira: PML: protestos de hoje merecero deboche amanh - See on Scoop.it - BOCA NO TROMBONE! No existe, em nossa... http://t||
juliahorstr|Sun Mar 15 13:19:04 +0000 2015|RT @webdeusa: esses protestos vo adiantar tanto quanto os de 2013||
Jubs__fm|Sun Mar 15 13:19:04 +0000 2015|RT @HauschildBruna: Falta pouco #ImpeachmentDilma #impeachment #ForaDilma #manifestacao #protestos #15deMarco http://t.co/pWAg8mw1ss||
leandronomura|Sun Mar 15 13:19:03 +0000 2015|Quando me perguntam se vou nos protestos hj http://t.co/1jtPuQUL0G|-23.5642971|-46.65604997
DilmaNews_siga|Sun Mar 15 13:19:03 +0000 2015|"Contraponto 16.300 - ""PML: protestos de hoje merecero deboche amanh"":               .15/03/2015PML: protest... http://t.co/8oUH59Vs9n"||
sgtppeppers|Sun Mar 15 13:19:01 +0000 2015|Eu queria assistir aos protestos, mas protesto de gente chique no passa em TV aberta||
porraisabelly|Sun Mar 15 13:19:00 +0000 2015|RT @ThayBtt: O dia mal comeou e os memes dos protestos esto MA RA VI LHO SOS!||
chuvadele|Sun Mar 15 13:19:00 +0000 2015|Sobre esses protestos http://t.co/RcPIYlHuwm||
YESHUACRISTH|Sun Mar 15 13:18:59 +0000 2015|Acompanhe ao vivo as notcias sobre os protestos deste domingo http://t.co/IfX4T9CdNG||
viegas2977|Sun Mar 15 13:18:59 +0000 2015|Os protestos so mais que legtimos! Apoio! Mas depois vem ....o que  pior??||
JuliiiiCampos|Sun Mar 15 13:18:58 +0000 2015|RT @g1: TEMPO REAL: Acompanhe os protestos deste domingo contra o governo http://t.co/XvddgTw48w #G1 http://t.co/XPSTAJ9WlZ||
rafacteixeira|Sun Mar 15 13:18:58 +0000 2015|RT @Vezon_: Status: acordando e j rindo dos protestos http://t.co/rOq74PmTzF||
Addersson|Sun Mar 15 13:18:56 +0000 2015|RT @PedroShinomori: Gente j comeou os protestos aqui na praa da republica em Belm http://t.co/Uck1QFvHoY||
silvaneyrubens|Sun Mar 15 13:18:56 +0000 2015|"O que?! Srio isso?!""@macaboy_: JESUS: GERALDO VANDR NOS PROTESTOS,  O FIM DOS TEMPOS"""||
guidorezende|Sun Mar 15 13:18:54 +0000 2015|RT @yam_martha: Qdo a indignao ultrapassa o limite da burrice, acontece isso: Acompanhe os protestos http://t.co/RfU7vjJuwJ #G1 http://t.||
LuizaKlug|Sun Mar 15 13:18:54 +0000 2015|RT @webdeusa: esses protestos vo adiantar tanto quanto os de 2013||
GREICEJR|Sun Mar 15 13:18:53 +0000 2015|RT @LeiSecaRJ: Ateno pessoal que vai aos protestos do #VemPraRua ! Evitem confuses e contem conosco para informa--los! #PazEdemocracia||
vidal31415|Sun Mar 15 13:18:52 +0000 2015|RT @JornalOGlobo: TEMPO REAL: Siga os protestos pelo pas e no exterior. http://t.co/hHvCiEYyBc http://t.co/LaLkRIDkTH||
