user|time|tweet|latitude|longitude
telespectadorma|Sun Mar 15 14:22:16 +0000 2015|@_Feliperaizer Mas sempre teve manifestacoes contra Dilma por aqui... Pena que e a minoria da populacao que se posiciona contra! ||
prarideoliveira|Sun Mar 15 14:22:16 +0000 2015|Manifestante pro-Dilma Recebem Dinheiro .Estilo PT http://t.co/nXTViU9L6Z||
Thally_Saantos|Sun Mar 15 14:22:15 +0000 2015|Precisamos de uma reforma politica e nao e tirando Dilma que isso vai melhorar||
opa_lau|Sun Mar 15 14:22:15 +0000 2015|RT @best_tought: gente q acha que a Dilma e a culpada por tudo eh o mesmo tipo de gente q grita com o garcom pq a comida ta ruim e com o fr...||
massa_gina|Sun Mar 15 14:22:15 +0000 2015|RT @vemprarua: Ambulantes em Brasilia vendem camisetas pedindo o impeachment de Dilma Rousseff. Cada peca e vendida por R$ 10. http://t.co/...||
AnneBritto_|Sun Mar 15 14:22:15 +0000 2015|"""So o povo nas ruas mete medo em politico"", ja dizia Ulysses Guimaraes. Fora Dilma, Tchau Dilma"||
_hidiego|Sun Mar 15 14:22:14 +0000 2015|Vejo gente chamando a Dilma de Dilmae me da ate vontade de protestar||
VioletaMaia13|Sun Mar 15 14:22:14 +0000 2015|Olha companheirada, essa marcha vai passar... e a DILMA vai continuar!!! Vamos manter a calma! .#MenosOdioMaisDemocracia||
fernandorcrr|Sun Mar 15 14:22:14 +0000 2015|"RT @VejaSP: Homem carregando cruz com a frase ""Dilma, voce mentiu para ao povo"" estampada ganha aplausos e fotos. #vejaspaovivo http://t.co..."||
terceirobolinho|Sun Mar 15 14:22:14 +0000 2015|RT @leorossatto: os FORA de hoje:- Dilma- STF- Comunismo- Paulo FreireE um total de ZERO plaquinhas pela saida de Eduardo Cunha e Rena...||
AnnaAnnakscosta|Sun Mar 15 14:22:14 +0000 2015|RT @luislins: Pelo que vejo os tucanos e os sonegadores vao parar na cadeia. Os manifestantes estao dando uma forca pra Dilma e o Judiciari...||
uncertaintty|Sun Mar 15 14:22:14 +0000 2015|meu bem minha candidata era a luciana genro mas entre dilma e aecio eu fico do lado da dilma sim||
emilioemerson|Sun Mar 15 14:22:14 +0000 2015|RT @Fla_Jornal: Pior do que votar na Dilma e, depois de tudo, ainda tentar defende-la!#ParaQueTaFeio||
BetoChOf|Sun Mar 15 14:22:14 +0000 2015|RT @Miih_Oliveira00: #FavQueTeSigoEForaDilma Tchau, Dilma||
Tim_beta_lita|Sun Mar 15 14:22:13 +0000 2015|Manifestantes em Fortaleza fazem protesto contra corrupcao: Reforma politica e saida de Dilma tambem sao reivi... http://t.co/Lmt4rQA9JD||
karen_xaavier|Sun Mar 15 14:22:13 +0000 2015|Tchau Dilma ||
biiapacheco_|Sun Mar 15 14:22:13 +0000 2015|RT @gduvivier: serio, obrigado dilma, por unir paulo ricardo, latino e ellen jabour||
tadeu_alves|Sun Mar 15 14:22:13 +0000 2015|RT @Galera_Dilma: Forte combate a corrupcao dos governos Lula e Dilma e reconhecido internacionalmente http://t.co/xbumafeTGB #MenosOdioMai...||
arianymaria|Sun Mar 15 14:22:13 +0000 2015|RT @leorossatto: os FORA de hoje:- Dilma- STF- Comunismo- Paulo FreireE um total de ZERO plaquinhas pela saida de Eduardo Cunha e Rena...||
pradifundir|Sun Mar 15 14:22:13 +0000 2015|RT @tancredoeduardo: BH, Lacrada, sambando na cara da Dilma! hehehe http://t.co/tQY4utHPiq  Tchau Dilma||
edineimuniz|Sun Mar 15 14:22:13 +0000 2015|Quem sabe faz a hora...ACABOU, DILMA! http://t.co/xjS1kjXIC7||
Myriamrodrigues|Sun Mar 15 14:22:12 +0000 2015|Confira as imagens dos protestos contra o governo pelo pais http://t.co/32fBIxuE1H||
AndradeNathy_rs|Sun Mar 15 14:22:12 +0000 2015|RT @bruninhopm: Essas pessoas que tao fazendo protesto votaram na Dilma ?1- sim2- claro3- com certeza||
walterprince10|Sun Mar 15 14:22:12 +0000 2015|A globo esta tentando mudar o foco das manifestacoes dizendo que e contra a corrupcao e e contra o pt/dilma !!! http://t.co/WDBy7ghcZg||
flavios508|Sun Mar 15 14:22:12 +0000 2015|Atos contra Dilma estao previsto no Piaui, no DF e mais em 19 estados http://t.co/bzvha5mfdm||
anaceliakennnan|Sun Mar 15 14:22:12 +0000 2015|RT @portald24am: Segundo a PM, doze mil pessoas participam de ato pedindo impeachment de Dilma em Manaus: http://t.co/xBwH5E432J http://t.c...||
araujolafeta|Sun Mar 15 14:22:12 +0000 2015|E a Rede Globo insiste na realizacao do terceiro turno das eleicoes de outubro 2014. Se eu fosse a DILMA... http://t.co/dyt88SdkYa||
biazinhalvess|Sun Mar 15 14:22:12 +0000 2015|"RT @zuadorcitou: vamo protestar assim: ""enquanto a dilma nao sair, ninguem vai na escola"" melhor protesto"||
elanebrazz|Sun Mar 15 14:22:11 +0000 2015|"RT @VejaSP: Homem carregando cruz com a frase ""Dilma, voce mentiu para ao povo"" estampada ganha aplausos e fotos. #vejaspaovivo http://t.co..."||
