user|time|tweet|latitude|longitude
victornery_|Sat Mar 14 00:26:51 +0000 2015|eu t odeio FMU||
darcyHot|Sat Mar 14 00:20:02 +0000 2015|They love my rich girl class @ Fmu Comunicacao- Campus Vergueiro https://t.co/rTtf5r5dBB|-23.57927669|-46.63958003
tauang|Sat Mar 14 00:02:33 +0000 2015|@bsqgi aaaaaaaaaaaa , estudo do lado na FMU da Vila Mariana :)||
esdraslopes|Fri Mar 13 23:33:34 +0000 2015|sera q cola um panelaco contra a FMU|-23.67805625|-46.68330367
FANI_TIMAO|Fri Mar 13 23:24:30 +0000 2015|Aula muito produtiva ! SQN , rs @ Faculdade Metropolitana Unidas - FMU Liberdade https://t.co/058CeCpgtA||
impeear|Fri Mar 13 23:11:48 +0000 2015|Zzzzzzzzzzz... (@ FMU - Campus Vila Mariana I in Sao Paulo, SP) https://t.co/Zb4spiPr2R|-23.58857266|-46.6340297
AndressaHerrera|Fri Mar 13 23:00:33 +0000 2015|Mandei um email pra fmu dia 6 de fevereiro e me responderam hoje, QUANTA EFICIENCIA|-23.50626818|-46.74769043
ArqtoNatan|Fri Mar 13 23:00:03 +0000 2015|I'm at FMU - Campus Vila Mariana II in Sao Paulo, SP https://t.co/GgQ8E1iYQO|-23.60036864|-46.64636135
JojisBarreto|Fri Mar 13 22:54:18 +0000 2015|T. G. I. F. Parte 2 (@ FMU - Campus Liberdade in Sao Paulo, SP) https://t.co/knpWTXxNg0|-23.56080081|-46.63722038
_leeeOo|Fri Mar 13 22:50:59 +0000 2015|I'm at FMU - Campus Liberdade in Sao Paulo, SP https://t.co/RRWqwHTAeG|-23.56080081|-46.63722038
jubsmoni|Fri Mar 13 22:48:12 +0000 2015|e amanha tem jogo la no poli #fmu||
_Menozes|Fri Mar 13 22:31:58 +0000 2015|RT @adaneutr: @_Menozes FMU e Mackenzie sao uma das melhores de sp||
_Menozes|Fri Mar 13 22:31:54 +0000 2015|@adaneutr mas oq significa fmu||
adaneutr|Fri Mar 13 22:30:53 +0000 2015|@_Menozes FMU e Mackenzie sao uma das melhores de sp|-23.6792835|-46.6776309
NANDESDISSE|Fri Mar 13 22:27:34 +0000 2015|I'm at FMU - Campus Liberdade-Brigadeiro in Sao Paulo, SP https://t.co/oNVM2qt42e|-23.55927216|-46.64206878
adaneutr|Fri Mar 13 22:27:06 +0000 2015|@_Menozes to de zoas, vou tentar FMU |-23.6792797|-46.6776461
littledimpless|Fri Mar 13 22:24:40 +0000 2015|I'm at FMU in Sao Paulo, SP https://t.co/W1oFv5aC2G|-23.55836891|-46.63730927
DanFontanelli|Fri Mar 13 22:23:39 +0000 2015|I'm at FMU - Faculdade de Relacoes Internacionais in Sao Paulo https://t.co/IApU55FRWZ|-23.55967895|-46.63705481
Pan_peace|Fri Mar 13 22:20:26 +0000 2015|#olhos #descabelada #cansada #faculdade rsrs @ FMU - Campus Brigadeiro https://t.co/YCj1QmoWNN|-23.55927863|-46.64210755
robfabrini|Fri Mar 13 22:13:20 +0000 2015|I'm at FMU - Campus Vila Mariana I in Sao Paulo, SP https://t.co/leGByOCcAG|-23.58857266|-46.6340297
fenixfmu|Fri Mar 13 22:12:30 +0000 2015|Que tal vestirmos a camisa? Adquiram os produtos maravilhosos da Fenix Fmu!#AdmNaVeia #Somostodosfenix https://t.co/BUO3EtwmTf||
EmersonMalheiro|Fri Mar 13 22:07:01 +0000 2015|Com a aluna Amandha, das FMU, com o CURSO DE DIREITOS HUMANOS - Segunda Edicao - Emerson Malheiro -... https://t.co/Lmvc52LzYD||
MaxSalantory|Fri Mar 13 21:52:16 +0000 2015|I'm at FMU - Campus Vila Mariana II in Sao Paulo, SP https://t.co/GD4Zc7chnC||
BCFelipeFellini|Fri Mar 13 21:50:54 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/C3yDZhAGbA||
luucas_cirilo|Fri Mar 13 21:50:08 +0000 2015|Sexta (@ FMU Brigadeiro Predio 40 in Sao Paulo, SP) https://t.co/F3BtXVZbVj|-23.56126322|-46.64305373
lezawn|Fri Mar 13 21:39:49 +0000 2015|Ate que enfim sexta feira  (@ FMU - Predio 9 in Sao Paulo) https://t.co/3OuDLGi8J0||
dedominicia|Fri Mar 13 21:36:53 +0000 2015|:S (@ FMU - Campus Morumbi in Sao Paulo, SP) https://t.co/FtSi8BgIOg|-23.5794124|-46.70594931
cesimar|Fri Mar 13 21:26:48 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/nnMoMcGtnj||
danknoxx|Fri Mar 13 21:10:03 +0000 2015|Melhor sala primeiro semestre 2015 FMU Educacao Fisica #natacao @ FMU Educacao Fisica https://t.co/xmfxxF86Hj|-23.56181379|-46.63458072
FelipeVadaO|Fri Mar 13 20:54:43 +0000 2015|Agora fiquei Ansioso para festa de Fraternidade da #FMU, #CLUB33 q me aguarde!||
laaaaaura_|Fri Mar 13 20:24:27 +0000 2015|essa fmu e uma negacao||
phinvestimento|Fri Mar 13 19:57:33 +0000 2015|@VEJA @cidgomes vai pra fila do Fies na FMU que vc melhora.||
gabri_48fig|Fri Mar 13 19:55:43 +0000 2015|Eu n acredito q o Denis ta na FMU||
LolaMacedo381|Fri Mar 13 19:53:36 +0000 2015|"RT @DeBarrosd: Presente do incomPeTente CIDlove e da patria educadora.Os mestrandos  sem receber a bolsa. http://t.co/Du2hKpc0hC""facefolha"""||
hgomatos|Fri Mar 13 19:26:29 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/nquoZR4Hot||
o_impossivel|Fri Mar 13 19:15:49 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
re_nanm|Fri Mar 13 19:15:00 +0000 2015|@Gaabis_ mano eu sai da fmu||
Moragis_|Fri Mar 13 19:07:20 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
valterfonseca42|Fri Mar 13 18:41:17 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
julianagliorsi|Fri Mar 13 18:15:38 +0000 2015|A melhor parte de mim, leva o meu caminho ate voces!  @ FMU Santo Amaro https://t.co/rcTIlWsNBw|-23.59542067|-46.67276382
saahlive|Fri Mar 13 18:09:35 +0000 2015|De toda manha.. @ Hovet - Hospital Veterinario FMU - Morumbi SP https://t.co/sPUZHpBma8||
SheMagalhaes|Fri Mar 13 17:51:45 +0000 2015|#programadatarde a Faculdade FMU nao esta liberando aos alunos o acesso ao Passe Livre estudantil. Precisamos de ajuda||
cxodeines|Fri Mar 13 17:38:44 +0000 2015|@moreheartless fdp pq tu ta indo agr pra Fmu?||
ricocherbino|Fri Mar 13 17:36:16 +0000 2015|I'm at FMU - Educacao Fisica in Sao Paulo, SP https://t.co/KuarUMAkbb|-23.56187122|-46.63460455
svictorino|Fri Mar 13 17:35:39 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
jamjjr|Fri Mar 13 17:33:31 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
juvitu_|Fri Mar 13 17:19:15 +0000 2015|@vanslightyear e nada, partiu fmu entao||
vanslightyear|Fri Mar 13 17:18:52 +0000 2015|Ahhhh entendi! A da FMU e no mesmo dia hahaha @juvitu_||
lmcarambei|Fri Mar 13 17:16:10 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
liv_czizek|Fri Mar 13 17:07:25 +0000 2015|minha maior saudade  @ FMU Predio Espelhado https://t.co/RQsCTvy3bz||
partidonovopr|Fri Mar 13 16:54:47 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
HamiltonPipoli|Fri Mar 13 16:53:16 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
marfdf|Fri Mar 13 16:49:32 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
brunonigro|Fri Mar 13 16:49:27 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
littleinds|Fri Mar 13 16:45:24 +0000 2015|@iza_brito faco na fmu da liberdade, e o: me encontrei viu hahahah ta pensando em fazer tambem?|-23.4815121|-46.58129759
DuctorMarcus|Fri Mar 13 16:39:56 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
carolmariiinho|Fri Mar 13 16:39:44 +0000 2015|RT @Vivicssss: Ainda bem que eu nao estudo na Unip se nao eu tava ferrada, todos os cracks estudam la hahahaha obg FMU, obg Tagua||
MaryVicky2005|Fri Mar 13 16:37:40 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
Vivicssss|Fri Mar 13 16:36:57 +0000 2015|Ainda bem que eu nao estudo na Unip se nao eu tava ferrada, todos os cracks estudam la hahahaha obg FMU, obg Tagua||
mcamposx|Fri Mar 13 16:35:21 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
gustavocmonteir|Fri Mar 13 16:34:45 +0000 2015|RT @DesafioNOVO500: Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar htt...||
DesafioNOVO500|Fri Mar 13 16:34:12 +0000 2015|Mais um q acreditou, votou e foi traido - Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/k4wKjFWDf5||
vivi_izidorio|Fri Mar 13 16:31:43 +0000 2015|Eu fazia redes e estou em analise.  Fazia na Fiap e agora estou na Fmu||
wil031|Fri Mar 13 16:26:31 +0000 2015|Familia reunida, so mulekada boa !!! #F50 #fmu #mimachi #semlimites #soirmao #solelek #descubra... https://t.co/7qQ3762vEz|-23.56218207|-46.63659784
_jugouvea|Fri Mar 13 16:21:03 +0000 2015|@ekatrineg_ na FMU tambem sao as mesmas, mas e que a grade muda de faculdade pra faculdade...||
fauselfie|Fri Mar 13 16:12:20 +0000 2015|A primeira a gente nunca esquece &lt;3 #FAU #FMU http://t.co/GYWe23Etie||
marizadiiniz|Fri Mar 13 16:05:23 +0000 2015|Presentinho que a Fisio me deu. Migs linda  @ FMU Santo Amaro https://t.co/b98xHhrmpF||
gafigueiredo_|Fri Mar 13 16:03:29 +0000 2015|Hoje eu vi que a fmu nao tem Qse nada de curso||
Cahleoonel|Fri Mar 13 15:53:07 +0000 2015|A FMU me cadastrou no sistema da sptrans aleluiaaaaaaa uma boa noticia||
DeBarrosd|Fri Mar 13 15:49:43 +0000 2015|"Presente do incomPeTente CIDlove e da patria educadora.Os mestrandos  sem receber a bolsa. http://t.co/Du2hKpc0hC""facefolha"""||
samueldutrajr|Fri Mar 13 15:47:18 +0000 2015|Muito triste para um Patria que se diz educadora. http://t.co/RboR1TYSiu||
jujulianabrasil|Fri Mar 13 15:45:06 +0000 2015|Nossa sexta-feira 13  #tagua #fmu #fiamfaam @ Rua Tagua https://t.co/ssEwjXu6XN|-23.55994596|-46.63650836
_MrsLife|Fri Mar 13 15:43:18 +0000 2015|New baby  #introducaoabotanica #morfologia @ Fmu Predio Da Saude https://t.co/bdMqf3EDng|-23.56272675|-46.6361083
scarIettohara|Fri Mar 13 15:38:32 +0000 2015|A FMU tem programacao de cinema aos sabados e eu nem sabia. O filme de amanha e Orgulho e Preconceito.||
Parasuni|Fri Mar 13 15:37:15 +0000 2015|Acho q vo muda de facul fmu n ta com nd so gente feia e chata||
biamfm|Fri Mar 13 15:25:05 +0000 2015|eu to com uma raiva da FMU, mas uma raiva|-23.5215407|-46.3389238
vemksu|Fri Mar 13 15:23:57 +0000 2015|Lindas  @ Faculdade Metropolitana Unidas - FMU Liberdade https://t.co/N8Xx8t9DIe|-23.56078901|-46.63746323
nelsonpinheir10|Fri Mar 13 15:23:52 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
jhonatago95|Fri Mar 13 15:09:28 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/s9uornTi2T||
paulohna|Fri Mar 13 15:09:08 +0000 2015|PATRIA EDUCADORA http://t.co/vNJjDIrvDx||
DHumanosBR|Fri Mar 13 14:50:14 +0000 2015|Aluna fica 10 h na fila da #FMU por #Fies, mas so consegue #senha      http://t.co/AJeMhfCP64 #educacao #desrespeito #descaso #consumidor||
xunior_|Fri Mar 13 14:50:10 +0000 2015|@Marcelodarw Amiga me contou que foram na FMU ontem falar que haveria manifestacao porque o Alckmin falou bosta.||
AdvocaciaJCD|Fri Mar 13 14:48:29 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/kIe3GGcBSa||
fmuoficial|Fri Mar 13 14:46:12 +0000 2015|Curso de Servico Social realiza Aula Inaugural: O evento acontecera no dia 17 de marco e debatera a crise hidrica http://t.co/eyulc1AnPV||
Jasaum|Fri Mar 13 14:45:40 +0000 2015|Patria educadora, disseram.... http://t.co/AbOo3NLlkr||
wii_nery|Fri Mar 13 14:45:13 +0000 2015|I'm at FMU - Campus Vila Mariana I in Sao Paulo, SP https://t.co/hrCLdjmbK0|-23.58857266|-46.6340297
gilbertoomartin|Fri Mar 13 14:22:28 +0000 2015|Eu perdi dois de servico por causa do FIES... http://t.co/v4OGkajwzL||
AndreLSRato|Fri Mar 13 14:21:21 +0000 2015|Completo Educacional FMU http://t.co/Wqy7cgoF2S magnifico esse conteudo||
FelipeVadaO|Fri Mar 13 14:13:39 +0000 2015|Festa de Fraternidade da #FMU dia 21 agora, #OpenBar Ingressos comigo! Interessados, e so chamar no Whats 98441-7205 http://t.co/L0cgBYgc1f||
Mooquiinha|Fri Mar 13 13:58:38 +0000 2015|Olha gente essa FMU testa a paciencia da gente, depois q eu chego la bravo gritando eu e q sou o barraqueiro||
RhafaBaciega|Fri Mar 13 13:54:50 +0000 2015|Galera da Zona Oeste, fmu campus Santo Amaro e Librdade -Fagundes, pra quem ainda nao tem ingressos,... https://t.co/fzHAjRxP27||
RhafaBaciega|Fri Mar 13 13:54:13 +0000 2015|Galera da Zona Oeste, fmu campus Santo Amaro e Librdade -Fagundes, pra quem ainda nao tem ingressos,... https://t.co/QdTCdiCPnG||
_doMRG|Fri Mar 13 13:52:57 +0000 2015|"@CanalDoOtario ""Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar"" http://t.co/nuXoB0nx3w"||
mrkruspe|Fri Mar 13 13:48:31 +0000 2015|Patria educadora e voce dificultar os estudos de quem quer estudar. http://t.co/JYPm8pz2fM||
lilianglauce|Fri Mar 13 13:47:10 +0000 2015|#DilmaSemEducacaoRT @folha Por Fies, aluna madruga na porta FMU,mas so consegue data voltar http://t.co/hXHoA9mmT3  http://t.co/DkfTnt2cXe||
devonnehits|Fri Mar 13 13:45:17 +0000 2015|@justenflawless faco na FMU||
_silvestrelucas|Fri Mar 13 13:38:08 +0000 2015|Mas hoje e sexta, eu to feliz, nem a FMU me dando um milhao de faltas me irrita!!||
Guilhermemiguez|Fri Mar 13 13:37:30 +0000 2015|Q vergonha http://t.co/fOZME2IPHw||
march28NY|Fri Mar 13 13:30:45 +0000 2015|entao ne fmu , so to esperando o e-mail de que nao havera aula hoje . obg de nada||
AiltonBenedito|Fri Mar 13 13:29:35 +0000 2015|@folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/H4xpEECjvk http://t.co/PDOmw7WsFV||
l_felipe_dias|Fri Mar 13 13:29:07 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/eZDDLgqJS2||
FreitasMarconi|Fri Mar 13 13:23:13 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
DiegoJCarvalho1|Fri Mar 13 13:21:54 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
HensleySuzane|Fri Mar 13 13:20:39 +0000 2015|RT @silasdochama: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/nFQ33tHytR||
silasdochama|Fri Mar 13 13:20:16 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/nFQ33tHytR||
Bueno_Belle|Fri Mar 13 13:20:12 +0000 2015|#Flavinha  @ Faculdade Metropolitana Unidas - FMU Liberdade https://t.co/U1T5JEQwRa|-23.56078901|-46.63746323
_gigim|Fri Mar 13 13:18:06 +0000 2015|@cauancamargo ta fazendo fmu, cau?||
wesvieirah|Fri Mar 13 13:15:33 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar. ABSURDO.  http://t.co/KppbZqjVmX||
jiwongie|Fri Mar 13 13:06:34 +0000 2015|@barogogi de Letras - Traducao/Interprete, na FMU q||
AngelicaCaminha|Fri Mar 13 13:06:09 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
zecabral|Fri Mar 13 13:01:24 +0000 2015|"""Patrica educadora""... sei, sei... Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/c2UsFT3CiW"||
RomulloAC|Fri Mar 13 12:58:34 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
lopesphl|Fri Mar 13 12:56:24 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
BittencourAlmir|Fri Mar 13 12:55:17 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/iGtEAa3AbC||
marcocanavarro|Fri Mar 13 12:50:31 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
comiousername|Fri Mar 13 12:47:57 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
pnogueiragama|Fri Mar 13 12:44:25 +0000 2015|RT @JorgeRibeiroSE: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/DcRs3LL1DG||
JorgeRibeiroSE|Fri Mar 13 12:41:46 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/DcRs3LL1DG||
nalpestana|Fri Mar 13 12:38:57 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
JorgeAugustoNt|Fri Mar 13 12:34:31 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
voleibolnaveia|Fri Mar 13 12:34:08 +0000 2015|@folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/weQZFEhxpp Vota no PT, fela!||
Raflescorrea|Fri Mar 13 12:33:27 +0000 2015|RT @kellymatos: RT @folha Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/oXxDXMgqnD  http://t.co/NlB...||
Mikos182|Fri Mar 13 12:32:36 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
jehanfilipi|Fri Mar 13 12:30:46 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
fataloliveira1|Fri Mar 13 12:29:44 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
linneug2|Fri Mar 13 12:29:36 +0000 2015|"Retrato do ""pais da educacao"" tao apregoada pelo governo. Pior -e que depois dessa penuria toda, o governo... http://t.co/Fk8Lm1b11h"||
almeidanii|Fri Mar 13 12:28:49 +0000 2015|To com do real de quem estuda na fmu pelo fies, tao descobrindo o quao lixo e o atendimento||
Leandro_Hound|Fri Mar 13 12:28:44 +0000 2015|O sorriso da eleitora do PT ---RT --@folha Por Fies, aluna madruga na porta da FMU, so consegue data para voltar http://t.co/HfAEFTWeJg||
georgia_dl|Fri Mar 13 12:28:06 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
voleibolnaveia|Fri Mar 13 12:25:27 +0000 2015|Simples: nao vai conseguir e vai ser obrigada a procurar um curso tecnico.http://t.co/weQZFEhxpp http://t.co/qruWfPODcd||
Guiafacildeloja|Fri Mar 13 12:24:32 +0000 2015|Continua com o PT que logo logo nem fila para o fies vai existir.... http://t.co/UEwCQ9PYbi||
2twthebeta|Fri Mar 13 12:24:26 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/a1sT6TNIDF; http://t.co/NLfFMsb5R3||
SivonaldoLima|Fri Mar 13 12:24:09 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
rozzangela2014|Fri Mar 13 12:24:01 +0000 2015|RT @kellymatos: RT @folha Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/oXxDXMgqnD  http://t.co/NlB...||
kellymatos|Fri Mar 13 12:23:41 +0000 2015|RT @folha Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/oXxDXMgqnD  http://t.co/NlBzKoRjQN||
lasanha4quejos_|Fri Mar 13 12:23:41 +0000 2015|A unica otaku que eu aturo todos os dias, adoooooro  #fran @ FMU - Liberdade https://t.co/8h9Yi9l1UN|-23.46022996|-46.65440516
Zaga_Silos|Fri Mar 13 12:23:29 +0000 2015|@folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/Kl6shE0rtw http://t.co/iToJBX3IaX||
jprcampos|Fri Mar 13 12:23:13 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
marcusprimeiro|Fri Mar 13 12:22:46 +0000 2015|@folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/pxaCKONeGf http://t.co/NaKgN03D3C bem vindos||
CiolfiRoseli|Fri Mar 13 12:22:38 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
Vivianerndesa|Fri Mar 13 12:21:48 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
FennekinDelicia|Fri Mar 13 12:21:31 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
pedromoraess|Fri Mar 13 12:21:30 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
andersoncamaraf|Fri Mar 13 12:20:04 +0000 2015|"Isso n e no pais da alice @folha Por Fies,aluna madruga na FMU,mas so consegue data p/ voltar http://t.co/PpyqAmDFZr http://t.co/Z0nPk4zpym"""||
adrianapintopa1|Fri Mar 13 12:19:46 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
xistoquimica|Fri Mar 13 12:19:29 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
FlavioDantas|Fri Mar 13 12:19:23 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
evanditearaujo|Fri Mar 13 12:19:05 +0000 2015|"Absurdo.""Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/x1XUDTHg9U http://t.co/VioyWyU2Bm foradilma"||
voleibolnaveia|Fri Mar 13 12:18:56 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
goshortyy|Fri Mar 13 12:18:28 +0000 2015|Se passaram 4 anos e ta todo mundo na merda. Um querendo se sentir superior porque faz UNIP ou FMU.||
roberabreu_|Fri Mar 13 12:17:28 +0000 2015|"Ninguem avisou ela sofre o Fies? Podia dormi em casa""@folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar.."|-23.6346257|-46.7640836
rosisia|Fri Mar 13 12:16:50 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
henry_1991d|Fri Mar 13 12:16:22 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
marcosf26413041|Fri Mar 13 12:16:18 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
tallesgcp|Fri Mar 13 12:14:52 +0000 2015|"""@folha: Por Fies, aluna madruga na porta da FMU, mas so volta pra casa """||
arthur2901|Fri Mar 13 12:14:43 +0000 2015|"""@folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/3mtsePS5Hi"" Patria educadora da minha rola"|-19.9434715|-43.9256914
ranymontanini|Fri Mar 13 12:14:36 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
AssimPassei|Fri Mar 13 12:14:33 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
olucasavila|Fri Mar 13 12:14:32 +0000 2015|RT @folha: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
folha|Fri Mar 13 12:13:47 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/REyhnPEVcE http://t.co/duU8qaNnOX||
GraGomess|Fri Mar 13 12:04:28 +0000 2015|Vamos falar de Feudalismo? (@ FMU Brigadeiro - Predio 32 in Sao Paulo, SP) https://t.co/NbFIZZ3syf|-23.55979413|-46.64255418
